Subject,Item.number,Sentence_Type,Adjective,Polarity,Expected_response,Sentence,Response,Accuracy,RT,Normalized.positions.X,Normalized.positions.Y,Difference,MaxDeviation,MaxDeviation.Time,MaxDeviation.Time.Norm,MaxDeviationBorder,MaxDeviationBorder.Time,MaxDeviationBorder.Time.Norm,Median.LogRatio,Median.Difference,MaxRatio,MaxLogRatio,MaxRatio.Time,MaxRatio.Time.Norm,MaxDifference,MaxDifference.Time,MaxDifference.Time.Norm,AccPeak,AccPeak.Time,AccPeak.Time.Norm,Int.Ratio.AccPeak,Int.LogRatio.AccPeak,Int.LogRatio.Fin,Int.Difference.AccPeak,Int.X.AccPeak,AUC,Local.Maxima.Acc,Len.Local.Maxima.Acc,Local.Maxima.X,Len.Local.Maxima.X,X-flips,X-flips2,Delay,Ratio.Acc
0,0,practice,null,null,null,null,false,null,2281,"-0.022858431238010353,-0.022968455326887946,-0.023101876351199372,-0.023235297375510798,-0.02336871839982222,-0.023502139424133647,-0.023635560448445073,-0.023768981472756495,-0.02390240249706792,-0.024035823521379347,-0.024169244545690773,-0.024302665570002196,-0.024436086594313622,-0.024569507618625048,-0.02470292864293647,-0.024836349667247896,-0.024969770691559322,-0.02510319171587075,-0.02523661274018217,-0.025370033764493597,-0.025503454788805023,-0.025636875813116446,-0.02577029683742787,-0.025903717861739298,-0.026037138886050724,-0.026170559910362146,-0.026303980934673572,-0.026437401958985,-0.026570822983296424,-0.029289283665184032,-0.03458556020083258,-0.04922381386011702,-0.0628260122234989,-0.07954908880950709,-0.1171045042441063,-0.1663625319956123,-0.2151561055106118,-0.2587951298905778,-0.31186065328765955,-0.36909953030254017,-0.44816230828969794,-0.5461362735108047,-0.6483815832647123,-0.7672249649779237,-0.8795681061025288,-0.965438339438837,-1.0263574374127824,-1.0698526913383066,-1.0973727777155602,-1.1135767672923742,-1.1135767672923742,-1.1135767672923742,-1.1261728751493056,-1.1564475277650006,-1.17585025861582,-1.1898507768066653,-1.1974781777580945,-1.1935023950121622,-1.1817752660493397,-1.15251464914942,-1.0638079760842998,-0.9045097072137033,-0.7017161844175801,-0.4706822095987927,-0.19035615613139462,0.08885915707245177,0.31625581506252676,0.497735519325,0.686947501301983,0.8228344163772872,0.9147398307164136,0.9773035870205113,1.030657256675758,1.0433680025529417,1.0020608592753593,0.78552689147361,0.5133478556474578,0.13167271203794523,-0.0691208613616479,-0.19606581055789218,-0.30202130606031585,-0.43250706783688914,-0.559608806058012,-0.6581980482892007,-0.7351292186117816,-0.8113814529303737,-0.9326409487227448,-1.0195290532195571,-1.0959109625521861,-1.1101457750047488,-1.1223549690891066,-1.1345641631734644,-1.146773357257822,-1.1589825513421799,-1.1636711898487602,-1.166968573952378,-1.166968573952378,-1.166968573952378,-1.166968573952378,-1.166968573952378,-1.166968573952378","-0.08501211615284639,-0.08489258767607459,-0.08474764112875059,-0.08460269458142658,-0.08445774803410257,-0.08431280148677855,-0.08416785493945456,-0.08402290839213054,-0.08387796184480653,-0.08373301529748253,-0.08358806875015852,-0.08344312220283451,-0.0832981756555105,-0.0831532291081865,-0.08300828256086248,-0.08286333601353847,-0.08271838946621446,-0.08257344291889046,-0.08242849637156645,-0.08228354982424244,-0.08213860327691844,-0.08199365672959442,-0.08184871018227041,-0.0817037636349464,-0.0815588170876224,-0.08141387054029839,-0.08126892399297438,-0.08112397744565038,-0.08097903089832637,-0.08086897065283527,-0.07449888444656821,-0.06956508868030496,-0.06379921119278952,-0.05601009765276861,-0.04796203751899705,-0.03567909080628557,-0.01675675342980624,-0.0017164776226230912,0.016267075594925188,0.03719772876779374,0.06339535565755158,0.09419187405232159,0.12786787856959947,0.16748498110283064,0.20953445530669346,0.255942863838693,0.30083902426318837,0.3527888899014525,0.4082892010584763,0.47313863512365,0.5356828690675681,0.597177506151483,0.6547879443291373,0.710826576682725,0.7618928589994248,0.8119918319292465,0.8562483942671775,0.8992490656254178,0.9199440773979737,0.9325936185026951,0.9427987037624098,0.9507742588499313,0.9507742588499313,0.9507742588499313,0.9507742588499313,0.9507742588499313,0.9564296524574463,0.9715599019302995,0.9818685658275147,0.995773997911927,1.0075871415188336,1.0170645868501091,1.0253508778501312,1.027099630513261,1.0294940233501424,1.033572432201716,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0336371688501536,1.0362852451386362,1.0397427505845602,1.046274489492819,1.0529064297633632,1.0595383700339072,1.0661703103044513,1.0728022505749955,1.0741730670152623,1.0750686238502647,1.0750686238502647,1.0750686238502647,1.0750686238502647,1.0750686238502647,1.0750686238502647","-0.03098089503224699,-0.03113184965481519,-0.03131492883135545,-0.031498033903168965,-0.03168116487097894,-0.03186432173550546,-0.03204750449746907,-0.03223071315758763,-0.03241394771657835,-0.0325972081751571,-0.032780494534037974,-0.0329638067939344,-0.03314714495555782,-0.03333050901961876,-0.03351389898682666,-0.03369731485788896,-0.0338807566335122,-0.03406422431440159,-0.0342477179012608,-0.03443123739479259,-0.03461478279569774,-0.03479835410467613,-0.03498195132242676,-0.035165574449646186,-0.035349223487030734,-0.03553289843527452,-0.035716599295071205,-0.03590032606711224,-0.03608407875208819,-0.039777272214334136,-0.04711748808802607,-0.06721481130261053,-0.08601933701085063,-0.10930779699123172,-0.1614112345880212,-0.23031352645437542,-0.29998838592094335,-0.3626043305216067,-0.4392008037562516,-0.5226481229690578,-0.6375608884622248,-0.7787797089529773,-0.9245340426080711,-1.0890556066908235,-1.2394351702557524,-1.3567040359577907,-1.4444225971969213,-1.5214687613613749,-1.5875308669336272,-1.6513924424283577,-1.6996600291400603,-1.7487984562234102,-1.8088033710151135,-1.8865763804875688,-1.9507325878315744,-2.0098984486766636,-2.058423424975182,-2.0950640641399656,-2.1031875961764745,-2.086163430482193,-2.007399234238084,-1.797714070888762,-1.4001096260563903,-0.9399039836720564,-0.38023464922796624,0.17750168024546786,0.6318457457444077,0.994936486897849,1.373467808450394,1.6456233363650417,1.8294796614328273,1.9546071740410227,2.0306572566757577,2.043368002552942,2.0020608592753595,1.57105378294722,1.0266957112949155,0.26334542407589057,-0.1382417227232957,-0.3921316211157845,-0.6040426121206317,-0.8650141356737784,-1.119217612116024,-1.3163960965784014,-1.4702584372235634,-1.6227629058607471,-1.86528189744549,-2.019529053219557,-2.0959109625521863,-2.1101457750047485,-2.1223549690891064,-2.134564163173464,-2.146773357257822,-2.15898255134218,-2.16367118984876,-2.166968573952378,-2.166968573952378,-2.166968573952378,-2.166968573952378,-2.166968573952378,-2.166968573952378",1.4640868962434548,1665.1299999999999,73,2.043368002552942,1665.1299999999999,73,-0.20990155844666472,-0.29998838592094335,204.33680025529418,5.319769614115816,1665.1299999999999,73,2.043368002552942,1665.1299999999999,73,0.00022186586882793195,1733.56,76,792.6035168620066,-13.648268165107364,-92.29381328045542,-24.75767794778056,-17.46975750495412,-35.981374989794844,"[[0.00012496504583705073, 61], [0.00022186586882793195, 76]]",2,"[[-1.1974781777580945, 56], [1.0433680025529417, 73]]",2,4.0,2,4,1.1345300133465026
0,1,practice,null,null,null,null,true,null,1689,"0.08011148160628273,0.07998187717764124,0.07985227274899975,0.07972266832035826,0.07959306389171679,0.0794634594630753,0.07933385503443381,0.07920425060579232,0.07907464617715083,0.07894504174850935,0.07881543731986787,0.07868583289122638,0.07855622846258489,0.0784266240339434,0.07829701960530192,0.07816741517666043,0.07803781074801895,0.07790820631937746,0.07777860189073597,0.07764899746209449,0.077519393033453,0.07738978860481151,0.07726018417617003,0.07713057974752854,0.07700097531888705,0.07687137089024557,0.07674176646160408,0.07661216203296259,0.0764825576043211,0.07635295317567962,0.07629778113056818,0.07629778113056818,0.07629778113056818,0.07629778113056818,0.07629778113056818,0.06910259956638672,0.06144977394511951,0.053482318034605764,0.03737896777590105,0.021275617517196345,-0.0086523969659737,-0.05572299508748059,-0.1234638497873604,-0.21371779561691367,-0.3117081052686315,-0.4655813852125247,-0.600290820265952,-0.6901559048505709,-0.7692758883448639,-0.848944091282541,-0.9133574923173599,-0.954145018905127,-0.9902416939077654,-1.0059207699885468,-1.0067931539723665,-0.9915383520695084,-0.9701307800658305,-0.9602040355359185,-0.9572150477880773,-0.9610287482637918,-0.9728512197385071,-0.9762835501666501,-0.9728607539896963,-0.9306955281050774,-0.8209388174558765,-0.5658817077238149,-0.18898322396013634,0.16706385245257693,0.54402907597458,0.8502310871697033,0.9938741155874907,1.0769788863982845,1.117539709679995,1.1288791124277864,1.1288791124277864,1.1288791124277864,1.1288791124277864,1.1398721040490336,1.1542688233448561,1.1775364823543675,1.2017207915139347,1.208749918203236,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505,1.2242216243206505","-0.08708368890285194,-0.08701328877458717,-0.08694288864632238,-0.08687248851805761,-0.08680208838979284,-0.08673168826152806,-0.08666128813326328,-0.0865908880049985,-0.08652048787673373,-0.08645008774846895,-0.08637968762020418,-0.0863092874919394,-0.08623888736367462,-0.08616848723540985,-0.08609808710714507,-0.0860276869788803,-0.08595728685061552,-0.08588688672235074,-0.08581648659408597,-0.08574608646582119,-0.08567568633755641,-0.08560528620929164,-0.08553488608102686,-0.08546448595276208,-0.08539408582449731,-0.08532368569623254,-0.08525328556796775,-0.08518288543970298,-0.08511248531143821,-0.08504208518317342,-0.08501211615284639,-0.08226987172502652,-0.07888716605532996,-0.07672582515282417,-0.07329219331968996,-0.06867431239780258,-0.06429638865279083,-0.06015324315277972,-0.051229943532130756,-0.03855191830209677,-0.01949862793392067,0.0112953009949119,0.06305354615380068,0.1341809965252413,0.2056709721279335,0.3129370091232211,0.40777360961847536,0.4713605351798959,0.5318918909350581,0.595639363384604,0.6503962100991257,0.7020586450183268,0.7462685969693829,0.7771143152169657,0.7928479102532578,0.8140044223995645,0.8323171255096137,0.8494355093855971,0.867875096326584,0.8851390657319428,0.9060282874498115,0.9245118953117358,0.9379201499361469,0.9539541230211898,0.967788776369977,0.9714899863499868,0.9714899863499868,0.9769589384100017,1.001030613765066,1.0254699932832567,1.039437572550169,1.0531030474577059,1.0626576013302313,1.0667745644524298,1.0667823328502424,1.0667823328502424,1.0667823328502424,1.0686104958021223,1.0709254783502535,1.0724969142506149,1.0746025199815135,1.0750686238502647,1.0793386531812137,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812,1.0812833421002812","-0.10838670053843025,-0.10821542640036541,-0.10804413878757013,-0.10787283770129341,-0.1077015231427847,-0.10753019511329365,-0.1073588536140706,-0.10718749864636656,-0.10701613021143253,-0.10684474831052015,-0.10667335294488267,-0.10650194411577107,-0.10633052182444036,-0.10615908607214308,-0.10598763686013446,-0.10581617418966816,-0.10564469806200005,-0.10547320847838582,-0.1053017054400811,-0.10513018894834314,-0.10495865900442913,-0.10478711560959608,-0.10461555876510276,-0.10444398847220748,-0.10427240473216948,-0.10410080754624818,-0.10392919691570413,-0.10375757284179743,-0.1035859353257893,-0.10341428436894118,-0.10334120922010381,-0.10348251242130235,-0.10365712382053527,-0.10376886656969475,-0.1039466704284524,-0.09437345975652356,-0.08411595911888092,-0.07336954836732423,-0.051516562134853894,-0.029512310052209223,0.012117514907549642,0.07921976143638632,0.1798503146385526,0.32132516429788094,0.48242296486847525,0.7482005833171872,0.9918670233596879,1.158149564073289,1.3082735671992454,1.4609898495141487,1.5848544866837941,1.6752781670956831,1.7524313426040652,1.7953799478710637,1.8103044156374013,1.814016875749744,1.806931472073624,1.8102430256914992,1.8227900325930897,1.8430974935952111,1.8772731825017979,1.898598733868689,1.9060844095637786,1.8480379667714626,1.6392883472538973,1.1310877677407805,0.37780725470702514,-0.3340365045587107,-1.0880581519491601,-1.7004621743394068,-1.9877482311749812,-2.0769788863982845,-2.117539709679995,-2.1288791124277866,-2.1288791124277866,-2.1288791124277866,-2.1288791124277866,-2.139872104049034,-2.1542688233448564,-2.1775364823543675,-2.2017207915139347,-2.208749918203236,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503,-2.2242216243206503",1.3513520097700837,1047.18,62,2.0067931539723665,912.0600000000001,54,-0.071539435154496969,-0.10564469806200005,29.132910594013065,3.371868483385118,1047.18,62,1.9060844095637786,1047.18,62,0.000468222747886108,1114.74,66,273.6888341476803,42.83032025402678,-119.97319000952518,30.973084637656868,-16.20100255123845,20.275765558832074,"[[0.000468222747886108, 66]]",1,"[[0.08011148160628273, 0], [-1.0067931539723665, 54], [-0.9762835501666501, 61]]",3,5.0,2,497,0.38223494888050635
0,2,practice,null,null,null,null,false,null,2536,"2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,2.377161627699886e-05,-0.004972176006909083,-0.014086920143866867,-0.02617635065188201,-0.045740634092297706,-0.06440234175346096,-0.09440345216241544,-0.12029847839251732,-0.15145641127910528,-0.1677790493151636,-0.17944897277085015,-0.19241555438827962,-0.21125523473830957,-0.22715836572203923,-0.22879825692659653,-0.22879825692659653,-0.22940844900271085,-0.24373525045647856,-0.2648504387570182,-0.28274305015557905,-0.2898174645380295,-0.2898174645380295,-0.2898174645380295,-0.2898174645380295,-0.3146174139172476,-0.34399107979555477,-0.3813462759551789,-0.43759835797196867,-0.5007405255148828,-0.5815274139254358,-0.6769461998278142,-0.7571101838273343,-0.8372741678268544,-0.9181627549167601,-0.9843685951751645,-1.033722964264879,-1.09679648519923,-1.1456118512883766,-1.1879248580664294,-1.2354117851565356,-1.2508699844180984,-1.262311085845242,-1.2621715602180816,-1.2612869677418854,-1.2604023752656892,-1.259517782789493,-1.2586331903132968,-1.2577485978371006,-1.2568640053609044,-1.2559794128847082,-1.255094820408512,-1.2542102279323157,-1.2533256354561195,-1.2524410429799233,-1.251556450503727,-1.2373313477293115,-1.1334080097660901,-0.9806420649960393,-0.8402107171931547,-0.7934764272372824,-0.7955125418491586,-0.7975486564610349,-0.7995847710729111,-0.8069298243750855,-0.838990333040926,-0.8466177339923551,-0.8466177339923551,-0.8542451349437842,-0.916637274726474,-1.0271498396227365,-1.1367640661847185,-1.24497146101566,-1.3021642558164592,-1.3267435553824394,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.3271439939323895,-1.315931714533789,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312,-1.3118891920295312","-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0932984071528686,-0.0857268087515983,-0.06968247780280529,-0.04051473348272708,-0.009993561632645219,0.04007404998748907,0.09451037836263497,0.147832660947778,0.1973846811279109,0.23332646834050733,0.2510798468080549,0.2783003127431279,0.3280594901982613,0.3778186676533947,0.4156870175234963,0.44267961045606874,0.4666891386286331,0.49019458409869615,0.5156150834887644,0.534098115913814,0.5442488223888411,0.5532348446288652,0.5714692883239141,0.5967010444189818,0.6297041577162131,0.6642239582054129,0.7010609607849759,0.7408203606368683,0.7836121484094831,0.8274949644971006,0.8710394237022174,0.9073126625548147,0.9399502912311523,0.97267078281749,1.0026878719650705,1.0218209178841218,1.044285052785182,1.0620177155252297,1.0776140688668339,1.091613584880309,1.1006851005989047,1.1063700881028486,1.1081885247680363,1.1080283568261458,1.107868188884255,1.1077080209423644,1.1075478530004736,1.107387685058583,1.1072275171166923,1.1070673491748015,1.106907181232911,1.1067470132910202,1.1065868453491297,1.1064266774072389,1.1062665094653483,1.106142215100348,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1040706423503424,1.1030970031578398,1.1009080412853338,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0999274968503312,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258,1.0978559241003258","3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,3.208792463804677e-05,-0.006736994664954032,-0.019239801709179938,-0.03627368091421124,-0.06434777635718092,-0.09287339103894432,-0.1398018491767763,-0.18280064123228112,-0.2355850318498145,-0.26542084966178536,-0.28619426951633953,-0.3107385016951385,-0.34899350533757656,-0.38370705663639315,-0.39308866800330644,-0.39777492130142955,-0.40295887288749166,-0.43211327521417886,-0.4740454055789368,-0.5094416664549819,-0.5241272138519653,-0.5259789196186169,-0.5296859218619047,-0.5346925947110944,-0.5867562348312545,-0.6483519252973126,-0.7262299266249689,-0.841525539493634,-0.9721247148543469,-1.1382738574039664,-1.3340547921544956,-1.499579253139964,-1.664803047064075,-1.8320775349505292,-1.9687371903503292,-2.033722964264879,-2.09679648519923,-2.1456118512883764,-2.1879248580664292,-2.2354117851565354,-2.2508699844180984,-2.262311085845242,-2.2621715602180816,-2.2612869677418854,-2.260402375265689,-2.259517782789493,-2.258633190313297,-2.2577485978371006,-2.2568640053609044,-2.255979412884708,-2.255094820408512,-2.2542102279323157,-2.2533256354561195,-2.2524410429799233,-2.251556450503727,-2.2373313477293113,-2.1334080097660904,-1.9612841299920785,-1.680421434386309,-1.586952854474565,-1.5910250836983173,-1.5950973129220696,-1.5991695421458223,-1.613859648750171,-1.6779806660818517,-1.6932354679847101,-1.6932354679847101,-1.7084902698875686,-1.8332745494529483,-2.0271498396227363,-2.1367640661847185,-2.24497146101566,-2.302164255816459,-2.326743555382439,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.3271439939323892,-2.315931714533789,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312,-2.3118891920295312",0.22714400550369815,2282.4,90,1.000023771616277,202.88,8,-2.5433067527476259,-1.7084902698875686,1.0000216570477372,2.165681322668334e-05,202.88,8,3.208792463804677e-05,202.88,8,7.998789353252659e-05,1952.72,77,30.612267047311423,-177.6940881859105,-297.3345279824523,-90.4790838670784,-48.423886986827924,-77.0475018451853,"[[0.00010770833903122825, 65], [7.998789353252659e-05, 77]]",2,"[[-1.262311085845242, 49]]",1,2.0,1,208,-5.311800972592042
0,3,practice,null,null,null,null,true,null,1729,"2.377161627699886e-05,-0.0012442837918980917,-0.0025123392000731826,-0.0037803946082482737,-0.005048450016423364,-0.006316505424598455,-0.007584560832773546,-0.007603629335152119,-0.008586716568891869,-0.011417329810866678,-0.013276508792777515,-0.015231030286581237,-0.015231030286581237,-0.015231030286581237,-0.015231030286581237,-0.015231030286581237,-0.015231030286581237,-0.015231030286581237,-0.022858431238010353,-0.026438542559587393,-0.026672131713724914,-0.026672131713724914,-0.028528132611905996,-0.030485832189439472,-0.05163915749473621,-0.06135297041475418,-0.07771851258116425,-0.09150503980087242,-0.10443348441354477,-0.1323307033933967,-0.165300144005949,-0.21351485227017047,-0.2569624349397484,-0.3354388564787646,-0.4355675624686507,-0.5271249766393677,-0.6004052312802229,-0.6553443107046598,-0.688387301254958,-0.7162606846068367,-0.7524193322422053,-0.8000088660355864,-0.8574009720874377,-0.9246841827302318,-0.9906230639553368,-1.0680030466075852,-1.1425322881542366,-1.2189493114363674,-1.2963292940886157,-1.3401391783033867,-1.353204280516439,-1.357653597738106,-1.357653597738106,-1.357653597738106,-1.357653597738106,-1.357653597738106,-1.357653597738106,-1.357653597738106,-1.3538398972623915,-1.33074794088194,-1.255446424988957,-1.155832568563291,-1.0022760376311313,-0.8134603324277856,-0.6484409074943351,-0.4748534444941061,-0.24625653021542426,-0.059817955973281337,0.08287429572868946,0.23558651574997597,0.36075216536292765,0.44949220830721043,0.5457534134039561,0.6375600801414792,0.698951123549295,0.7394579194075998,0.7800017929094185,0.8117031781137958,0.8316138726807554,0.8498735527501038,0.8572482960450168,0.8617985174251039,0.8651197738268919,0.8684167178881471,0.880174992071521,0.9120278659336833,0.9587662786367699,0.9979081632018024,1.0230870612314646,1.0396885761148096,1.0416505770642877,1.042408495239289,1.04316641341429,1.0439243315892912,1.0446822497642922,1.0526051029134953,1.0533271635368973,1.05641880338921,1.05641880338921,1.05641880338921,1.05641880338921","-0.06222481590278528,-0.06222481590278528,-0.06222481590278528,-0.06222481590278528,-0.06222481590278528,-0.06222481590278528,-0.06222481590278528,-0.06015324315277972,-0.05908523231277686,-0.05509428986620366,-0.05292863318713536,-0.04503594100961419,-0.03233202112020512,-0.0129239739185906,0.014273186823044874,0.043904445545936734,0.0790253720563435,0.10398264476203545,0.12030145910020418,0.13017768218585568,0.1391320553977547,0.14916882537153162,0.1696256062778365,0.1937050500307135,0.22290645740797935,0.25511423473869077,0.2786317643831287,0.3060360823997648,0.3382930595832888,0.37578593689245177,0.4101455604172314,0.4515070998370299,0.4854679456074334,0.5280957338706725,0.5755295709139251,0.611347063761521,0.6408669754491001,0.6666491780177408,0.6848620017273432,0.7048992891517718,0.7324304909993455,0.7712399267758784,0.8135739956170632,0.8543839787921726,0.8965404842547858,0.9358330403905162,0.9677093660812265,1.0059402411825793,1.037158842525163,1.0572686349958418,1.0665521581002417,1.0754777594683909,1.0833549148502868,1.088370710371238,1.0940545881040655,1.0996167609378305,1.1036770435278414,1.1040706423503424,1.1068724444947249,1.1103423288509842,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1123569333503647,1.1144285061003703,1.1144285061003703,1.1144285061003703,1.1144285061003703,1.1123569333503647,1.1048417277628444,1.0981696194024695,1.0957843513503203,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309,1.091641205850309","-3.258892874447028e-05,0.0017058103051701412,0.0034442074893998864,0.0051826005350996684,0.0069209873534195054,0.008659365855502754,0.010397733952483668,0.01043465818497813,0.01179003469748241,0.015707776847291077,0.01828526221983595,0.02105985980677305,0.021193958667193424,0.021400570927732288,0.02169356686908719,0.022017209480844402,0.022406445104152573,0.02268649406232326,0.03432319234827763,0.03989284169331064,0.04042396317759733,0.04062490223519433,0.04389133233869558,0.04745950483100647,0.08152446174560324,0.09836324827590914,0.12597480247904191,0.15021438801896392,0.17398364020203183,0.2241125083603941,0.28400071302745356,0.3728589894681902,0.45440005462177513,0.6012976953903207,0.7907780014600473,0.9637088173904557,1.1029413927255503,1.2090859603681352,1.2743591395475775,1.3320657434337382,1.408188377394654,1.5106323931068646,1.632022496248995,1.7662442336887914,1.8894262432773752,2.0048313486266007,2.110484970483681,2.2189493114363676,2.2963292940886157,2.340139178303387,2.3532042805164393,2.357653597738106,2.357653597738106,2.357653597738106,2.357653597738106,2.357653597738106,2.357653597738106,2.357653597738106,2.3538398972623913,2.33074794088194,2.255446424988957,2.155832568563291,2.0022760376311313,1.6269206648555712,1.2968818149886703,0.9497068889882123,0.4925130604308485,0.11963591194656276,-0.16574859145737886,-0.4711730314999518,-0.7215043307258552,-0.8989844166144207,-1.0915068268079122,-1.2751201602829587,-1.3979022470985898,-1.4789158388151993,-1.560003585818837,-1.6234063562275916,-1.6632277453615107,-1.6997471055002076,-1.7144965920900335,-1.7235970348502079,-1.7302395476537837,-1.736833435776294,-1.760349984143042,-1.8240557318673667,-1.9175325572735398,-1.995816326403605,-2.0230870612314646,-2.0396885761148096,-2.0416505770642877,-2.0424084952392887,-2.0431664134142897,-2.043924331589291,-2.0446822497642922,-2.0526051029134953,-2.0533271635368973,-2.05641880338921,-2.05641880338921,-2.05641880338921,-2.05641880338921",1.7499129334772974,985.53,57,2.357653597738106,985.53,57,0.016896074892824728,0.022686494062323259,235.76535977381062,5.462837072196351,985.53,57,2.357653597738106,985.53,57,0.00010633675216408628,1141.1399999999999,66,3903.355722253671,120.10635695317407,15.866309634748426,62.983191620747775,-34.85481228852965,-8.787090807135364,"[[9.480221104933597e-05, 34], [0.00014919486415299965, 63], [0.00010633675216408628, 66]]",3,[],0,1.0,1,104,0.5028474767861901
